statenum;casenum;vnumber;pnumber;atmcond;atmcond2;city;county;accdate;holiday;trafid1;trafid2;alcres;druginv;malcohol;crashtype
6;1574;2;2;1;0;0;59;10022015;0;CR-IRVINE AVE;MONTE VISTA AVE;996;8;0;83
6;1575;1;1;1;0;0;77;9112015;0;CR-COTTAGE AVE;LATHROP RD;996;0;0;82
6;1575;2;1;1;0;0;77;9112015;0;CR-COTTAGE AVE;LATHROP RD;996;0;0;83
6;1575;2;2;1;0;0;77;9112015;0;CR-COTTAGE AVE;LATHROP RD;.;8;0;83
6;1576;1;1;1;0;0;37;9192015;0;SR-138;70TH STREET WEST;.;9;0;89
6;1576;1;2;1;0;0;37;9192015;0;SR-138;70TH STREET WEST;996;8;0;89
6;1576;2;1;1;0;0;37;9192015;0;SR-138;70TH STREET WEST;996;0;0;88
6;1577;1;1;1;0;2650;65;9202015;0;N INDIAN CYN DR;.;.;9;0;64
6;1577;2;1;1;0;2650;65;9202015;0;N INDIAN CYN DR;.;.;0;0;65
6;1578;1;1;1;0;0;71;9192015;0;I-40;.;996;0;0;32
6;1578;1;2;1;0;0;71;9192015;0;I-40;.;.;8;0;32
6;1578;2;1;1;0;0;71;9192015;0;I-40;.;996;0;0;32
6;1579;1;1;10;2;3260;73;9152015;0;GENESEE AVE;CENTURION SQ;.;9;0;64
6;1579;2;1;10;2;3260;73;9152015;0;GENESEE AVE;CENTURION SQ;996;0;0;65
6;1579;3;1;10;2;3260;73;9152015;0;GENESEE AVE;CENTURION SQ;996;0;0;98
6;1579;4;1;10;2;3260;73;9152015;0;GENESEE AVE;CENTURION SQ;996;0;0;98
6;1580;1;1;1;0;0;67;9202015;0;CR-EAST LEVEE ROAD;.;.;9;0;50
6;1580;1;2;1;0;0;67;9202015;0;CR-EAST LEVEE ROAD;.;996;8;0;50
6;1580;1;3;1;0;0;67;9202015;0;CR-EAST LEVEE ROAD;.;996;8;0;50
6;1580;1;4;1;0;0;67;9202015;0;CR-EAST LEVEE ROAD;.;996;8;0;50
6;1580;1;5;1;0;0;67;9202015;0;CR-EAST LEVEE ROAD;.;996;8;0;50
6;1580;2;1;1;0;0;67;9202015;0;CR-EAST LEVEE ROAD;.;.;0;0;51
6;1581;1;1;1;0;0;89;8252015;0;SR-299;.;.;9;0;50
6;1581;2;1;1;0;0;89;8252015;0;SR-299;.;996;0;0;51
6;1582;1;1;1;0;0;15;10052015;0;CR-LAKE EARL DR;YOUNKERS RD;996;0;0;86
6;1582;2;1;1;0;0;15;10052015;0;CR-LAKE EARL DR;YOUNKERS RD;999;9;0;87
6;1583;1;1;1;0;0;23;9132015;0;US-101;.;.;0;0;1
6;1584;1;1;1;0;0;13;9122015;0;CR-KIRKER PASS RD;.;996;0;0;13
6;1585;1;1;1;0;0;33;9062015;0;SR-29;.;0;0;0;1
6;1585;1;2;1;0;0;33;9062015;0;SR-29;.;0;0;0;1
6;1586;1;1;1;0;0;103;9032015;0;SR-36;.;.;9;0;98
6;1587;1;1;1;0;0;31;9062015;0;I-5;.;996;0;0;6
6;1587;1;2;1;0;0;31;9062015;0;I-5;.;.;8;0;6
6;1587;1;3;1;0;0;31;9062015;0;I-5;.;996;8;0;6
6;1587;1;4;1;0;0;31;9062015;0;I-5;.;996;8;0;6
6;1587;1;5;1;0;0;31;9062015;0;I-5;.;996;8;0;6
6;1588;1;1;1;0;0;13;9032015;0;CR-MARSH CREEK RD;.;.;0;1;6
6;1589;1;1;1;0;0;29;8112015;0;US-395;.;0;9;0;1
6;1590;1;1;1;0;0;31;9032015;0;CR-9 1/4 AVE;.;996;9;0;1
6;1590;1;2;1;0;0;31;9032015;0;CR-9 1/4 AVE;.;.;8;0;1
6;1590;1;3;1;0;0;31;9032015;0;CR-9 1/4 AVE;.;996;8;0;1
6;1590;1;4;1;0;0;31;9032015;0;CR-9 1/4 AVE;.;996;8;0;1
6;1591;1;1;1;0;712;67;8272015;0;AUBURN BL;.;996;0;0;13
6;1592;1;1;1;0;3445;37;8132015;0;WHITES CYN RD;.;240;9;1;1
6;1593;1;1;1;0;0;103;9092015;0;SR-32;.;.;9;0;1
6;1594;1;1;1;0;2400;59;8292015;0;MACARTHUR BL;.;996;0;0;13
6;1595;1;1;1;0;3290;75;8312015;0;GAVEN ST;.;996;9;0;13
6;1596;1;1;1;0;3853;37;8312015;0;BROADWAY;.;.;9;0;1
6;1596;1;2;1;0;3853;37;8312015;0;BROADWAY;.;.;8;0;1
6;1597;1;1;1;0;0;53;9102015;0;SR-156;.;230;0;1;1
6;1598;1;1;10;0;0;77;10152015;0;I-205;.;.;0;0;1
6;1599;1;1;1;0;3260;73;8312015;0;GRAND AVE;DAWES ST;996;0;0;13
6;1600;1;1;1;0;0;53;9122015;0;CR-FOLETTA RD;.;996;0;0;1
6;1600;1;2;1;0;0;53;9122015;0;CR-FOLETTA RD;.;0;8;0;1
6;1601;1;1;1;0;0;107;10192015;0;SR-198;.;.;9;0;98
6;1602;1;1;1;0;3445;37;9122015;0;SOLEDAD CYN RD;.;50;0;1;1
6;1602;1;2;1;0;3445;37;9122015;0;SOLEDAD CYN RD;.;0;8;1;1
6;1603;1;1;1;0;0;29;10242015;0;SR-155;.;996;0;0;6
6;1603;1;2;1;0;0;29;10242015;0;SR-155;.;996;8;0;6
6;1604;1;1;2;0;0;45;10282015;0;US-101;.;.;9;0;6
6;1605;1;1;2;10;0;89;10282015;0;I-5;.;.;0;0;2
6;1606;1;1;10;0;0;87;9132015;0;CR-FREEDOM BL;.;0;9;0;6
6;1607;1;1;1;0;3412;13;9212015;0;I-680;.;0;0;0;98
6;1608;1;1;1;0;2050;39;9172015;0;GOLDEN STATE BLVD N;.;.;9;0;1
6;1609;1;1;1;0;0;19;10022015;.;CR-SHAW AVE;.;.;9;0;6
6;1610;1;1;1;0;0;71;9252015;0;CR-ALTA LOMA DRIVE;CR-LA CONTENTA ROAD;996;0;0;68
6;1610;1;2;1;0;0;71;9252015;0;CR-ALTA LOMA DRIVE;CR-LA CONTENTA ROAD;996;8;0;68
6;1610;1;3;1;0;0;71;9252015;0;CR-ALTA LOMA DRIVE;CR-LA CONTENTA ROAD;996;8;0;68
6;1610;2;1;1;0;0;71;9252015;0;CR-ALTA LOMA DRIVE;CR-LA CONTENTA ROAD;.;9;0;69
6;1611;1;1;1;0;3260;73;9252015;0;HEALTH CENTER DRIVE;.;996;0;0;13
6;1612;1;1;1;0;1802;37;10122015;0;4TH ST;.;996;0;0;13
6;1613;1;1;1;0;0;9;9062015;0;SR-49;GUN CLUB RD;.;0;0;98
6;1614;1;1;1;0;2840;1;9262015;0;I-680;.;0;9;0;24
6;1614;2;1;1;0;2840;1;9262015;0;I-680;.;996;0;0;25
6;1615;1;1;1;0;1840;37;9072015;0;AVENUE I;SIERRA HWY;.;9;0;89
6;1615;2;1;1;0;1840;37;9072015;0;AVENUE I;SIERRA HWY;0;0;0;88
6;1615;2;2;1;0;1840;37;9072015;0;AVENUE I;SIERRA HWY;996;8;0;88
6;1616;1;1;1;0;3260;73;9262015;0;CLAIRMONT DRIVE;.;999;0;1;11
6;1616;1;2;1;0;3260;73;9262015;0;CLAIRMONT DRIVE;.;.;8;1;11
6;1617;1;1;1;0;1980;37;10122015;0;SR-118;.;.;9;0;24
6;1617;2;1;1;0;1980;37;10122015;0;SR-118;.;.;0;0;25
6;1618;1;1;1;0;0;73;9262015;0;SR-78;.;.;0;0;50
6;1618;2;1;1;0;0;73;9262015;0;SR-78;.;0;0;0;51
6;1618;2;2;1;0;0;73;9262015;0;SR-78;.;996;8;0;51
6;1618;2;3;1;0;0;73;9262015;0;SR-78;.;996;8;0;51
6;1618;2;4;1;0;0;73;9262015;0;SR-78;.;996;8;0;51
6;1619;1;1;10;0;0;19;9072015;0;CR-MILLERTON RD;.;998;1;1;50
6;1619;2;1;10;0;0;19;9072015;0;CR-MILLERTON RD;.;0;0;0;51
6;1619;2;2;10;0;0;19;9072015;0;CR-MILLERTON RD;.;996;8;0;51
6;1620;1;1;10;0;4163;113;9272015;0;I-80;.;0;9;0;46
6;1620;1;2;10;0;4163;113;9272015;0;I-80;.;996;8;0;46
6;1620;2;1;10;0;4163;113;9272015;0;I-80;.;996;0;0;45
6;1620;3;1;10;0;4163;113;9272015;0;I-80;.;996;0;0;98
6;1621;1;1;1;0;3340;85;10112015;0;1ST ST;FLOYD ST;0;0;0;98
6;1621;2;1;1;0;3340;85;10112015;0;1ST ST;FLOYD ST;.;9;0;98
6;1622;1;1;1;0;0;29;9282015;0;SR-99;.;280;0;1;24
6;1622;2;1;1;0;0;29;9282015;0;SR-99;.;996;0;0;25
6;1623;1;1;1;0;0;83;9182015;0;SR-154;.;0;0;0;13
6;1623;1;2;1;0;0;83;9182015;0;SR-154;.;996;8;0;13
6;1623;1;3;1;0;0;83;9182015;0;SR-154;.;996;8;0;13
6;1624;1;1;1;0;2700;37;9262015;0;VILLA ST;MADISON AVE;200;0;1;13
6;1625;1;1;1;0;0;77;10052015;0;CR-LONE TREE RD;.;.;0;0;6
6;1626;1;1;1;0;0;71;8202015;0;I-15;.;.;9;0;7
6;1626;1;2;1;0;0;71;8202015;0;I-15;.;996;8;0;7
6;1626;1;3;1;0;0;71;8202015;0;I-15;.;996;8;0;7
6;1626;1;4;1;0;0;71;8202015;0;I-15;.;996;0;0;7
6;1627;1;1;1;0;0;111;10032015;0;SR-1;DEER CREEK ROAD;.;9;0;20
6;1627;2;1;1;0;0;111;10032015;0;SR-1;DEER CREEK ROAD;996;0;0;21
6;1628;1;1;1;0;3950;99;9202015;0;N TULLY RD;.;.;9;0;1
6;1629;1;1;1;0;0;43;8202015;0;CR-HARRIS RD;.;998;0;1;6
6;1630;1;1;1;0;3070;65;10072015;0;GRAMERCY PLACE;.;996;0;0;13
6;1630;1;2;1;0;3070;65;10072015;0;GRAMERCY PLACE;.;996;8;0;13
6;1631;1;1;1;0;1065;81;9222015;0;US-101;.;.;0;0;20
6;1631;2;1;1;0;1065;81;9222015;0;US-101;.;996;0;0;21
6;1632;1;1;1;0;0;99;10072015;0;CR-ALBERS ROAD;.;0;0;0;50
6;1632;2;1;1;0;0;99;10072015;0;CR-ALBERS ROAD;.;996;0;0;51
6;1633;1;1;10;0;1260;95;10282015;0;E TRAVIS BL;SAN BRUNO ST;0;1;0;6
6;1634;1;1;1;0;4040;71;10082015;0;I-15;.;.;9;0;20
6;1634;2;1;1;0;4040;71;10082015;0;I-15;.;996;0;0;21
6;1634;2;2;1;0;4040;71;10082015;0;I-15;.;996;8;0;21
6;1635;1;1;1;0;1980;37;9232015;0;OLYMPIC BLVD;.;996;0;0;13
6;1636;1;1;1;0;3860;111;8242015;0;AVENIDA DE LOS ARBOLES;LA PALOMA CIRCLE;.;0;0;13
6;1636;1;2;1;0;3860;111;8242015;0;AVENIDA DE LOS ARBOLES;LA PALOMA CIRCLE;996;0;0;13
6;1637;1;1;1;0;3260;73;10092015;0;54TH STREET;.;996;9;0;13
6;1637;2;1;1;0;3260;73;10092015;0;54TH STREET;.;996;9;0;98
6;1638;1;1;1;0;0;55;11062015;0;SR-29;.;320;0;1;50
6;1638;2;1;1;0;0;55;11062015;0;SR-29;.;996;0;0;51
6;1639;1;1;1;0;1980;37;9252015;0;SHELDON ST;HADDON AVE;150;0;1;68
6;1639;2;1;1;0;1980;37;9252015;0;SHELDON ST;HADDON AVE;996;0;0;98
6;1639;2;2;1;0;1980;37;9252015;0;SHELDON ST;HADDON AVE;996;8;0;98
6;1639;3;1;1;0;1980;37;9252015;0;SHELDON ST;HADDON AVE;.;0;0;69
6;1640;1;1;1;0;0;77;9282015;0;CR-WALNUT GROVE ROAD;.;0;1;0;6
6;1640;1;2;1;0;0;77;9282015;0;CR-WALNUT GROVE ROAD;.;996;8;0;6
6;1640;1;3;1;0;0;77;9282015;0;CR-WALNUT GROVE ROAD;.;996;8;0;6
6;1641;1;1;1;0;0;65;10102015;0;CR-RECHE CANYON ROAD;.;80;0;1;28
6;1641;2;1;1;0;0;65;10102015;0;CR-RECHE CANYON ROAD;.;996;0;0;29
6;1641;2;2;1;0;0;65;10102015;0;CR-RECHE CANYON ROAD;.;.;8;0;29
6;1641;3;1;1;0;0;65;10102015;0;CR-RECHE CANYON ROAD;.;996;0;0;98
6;1642;1;1;1;0;3290;75;10112015;0;MARKET ST;.;996;0;0;13
6;1643;1;1;1;0;2645;37;9232015;0;20TH ST E;AVENUE R-4;.;9;0;13
6;1644;1;1;1;0;4130;59;10102015;0;GOLDENWEST STREET;HAZARD AVENUE;.;9;0;89
6;1644;2;1;1;0;4130;59;10102015;0;GOLDENWEST STREET;HAZARD AVENUE;996;0;0;88
6;1645;1;1;1;0;2870;37;10102015;0;SR-71;.;0;9;0;20
6;1645;2;1;1;0;2870;37;10102015;0;SR-71;.;996;0;0;21
6;1645;2;2;1;0;2870;37;10102015;0;SR-71;.;996;8;0;21
6;1645;2;3;1;0;2870;37;10102015;0;SR-71;.;996;8;0;21
6;1645;2;4;1;0;2870;37;10102015;0;SR-71;.;996;8;0;21
6;1645;3;1;1;0;2870;37;10102015;0;SR-71;.;996;0;0;98
6;1646;1;1;1;0;1980;37;9262015;0;FIGUEROA ST;.;996;0;0;13
6;1647;1;1;2;0;0;17;10162015;0;US-50;.;999;9;0;50
6;1647;2;1;2;0;0;17;10162015;0;US-50;.;996;9;0;51
6;1647;2;2;2;0;0;17;10162015;0;US-50;.;996;8;0;51
6;1647;2;3;2;0;0;17;10162015;0;US-50;.;996;8;0;51
6;1647;2;4;2;0;0;17;10162015;0;US-50;.;996;8;0;51
6;1648;1;1;1;0;0;53;9062015;0;SR-183;.;.;0;1;1
6;1648;1;2;1;0;0;53;9062015;0;SR-183;.;.;0;1;1
6;1649;1;1;10;0;3730;81;7262015;0;US-101;.;0;0;0;13
6;1649;1;2;10;0;3730;81;7262015;0;US-101;.;996;8;0;13
6;1649;1;3;10;0;3730;81;7262015;0;US-101;.;996;8;0;13
6;1649;2;1;10;0;3730;81;7262015;0;US-101;.;996;0;0;98
6;1649;2;2;10;0;3730;81;7262015;0;US-101;.;996;8;0;98
6;1649;3;1;10;0;3730;81;7262015;0;US-101;.;996;0;0;98
6;1649;3;2;10;0;3730;81;7262015;0;US-101;.;996;8;0;98
6;1649;3;3;10;0;3730;81;7262015;0;US-101;.;996;8;0;98
6;1649;4;1;10;0;3730;81;7262015;0;US-101;.;996;0;0;98
6;1650;1;1;2;0;0;23;8302015;0;SR-299;.;.;0;0;50
6;1650;1;2;2;0;0;23;8302015;0;SR-299;.;996;8;0;50
6;1650;2;1;2;0;0;23;8302015;0;SR-299;.;996;0;0;51
6;1651;1;1;1;0;3260;73;9182015;0;SR-163;.;190;1;1;1
6;1652;1;1;1;0;0;113;9272015;0;CR-COUNTY RD 19;.;996;0;0;13
6;1653;1;1;1;0;2200;99;10102015;0;H ST;.;996;0;0;13
6;1654;1;1;1;0;0;71;2172015;0;I-15;.;996;0;0;1
6;1654;1;2;1;0;0;71;2172015;0;I-15;.;996;8;0;1
6;1655;1;1;1;0;110;13;4182015;0;CONTRA LOMA BL;.;0;9;0;6
6;1656;1;1;1;0;0;25;10082015;0;CR-ROSS ROAD;.;996;0;0;24
6;1656;2;1;1;0;0;25;10082015;0;CR-ROSS ROAD;.;996;0;0;25
6;1656;2;2;1;0;0;25;10082015;0;CR-ROSS ROAD;.;0;8;0;25
6;1656;2;3;1;0;0;25;10082015;0;CR-ROSS ROAD;.;996;8;0;25
6;1657;1;1;1;0;1980;37;9212015;0;RESEDA BLVD;.;996;0;0;0
6;1657;1;2;1;0;1980;37;9212015;0;RESEDA BLVD;.;.;9;0;0
6;1658;1;1;1;0;4197;65;6142015;0;I-15 RAMP;.;.;1;0;6
6;1659;1;1;1;0;0;65;9192015;0;I-10;.;0;9;0;1
6;1660;1;1;1;0;0;67;10102015;0;CR-FAIR OAKS BLVD;CR-ARDEN WAY;0;0;0;88
6;1660;2;1;1;0;0;67;10102015;0;CR-FAIR OAKS BLVD;CR-ARDEN WAY;996;0;0;89
6;1661;1;1;1;0;0;71;10112015;0;SR-138;.;.;9;0;50
6;1661;2;1;1;0;0;71;10112015;0;SR-138;.;.;0;0;51
6;1661;3;1;1;0;0;71;10112015;0;SR-138;.;996;0;0;98
6;1661;3;2;1;0;0;71;10112015;0;SR-138;.;996;8;0;98
6;1661;3;3;1;0;0;71;10112015;0;SR-138;.;996;8;0;98
6;1661;3;4;1;0;0;71;10112015;0;SR-138;.;996;8;0;98
6;1661;4;1;1;0;0;71;10112015;0;SR-138;.;996;0;0;98
6;1662;1;1;1;0;4180;115;9052015;0;SPENCEVILLE RD;.;.;0;1;7
6;1662;1;2;1;0;4180;115;9052015;0;SPENCEVILLE RD;.;996;8;1;7
6;1662;1;3;1;0;4180;115;9052015;0;SPENCEVILLE RD;.;996;8;1;7
6;1663;1;1;1;0;850;65;1182015;0;SR-91;.;.;0;1;20
6;1663;1;2;1;0;850;65;1182015;0;SR-91;.;996;8;1;20
6;1663;2;1;1;0;850;65;1182015;0;SR-91;.;130;0;1;21
6;1663;2;2;1;0;850;65;1182015;0;SR-91;.;996;8;1;21
6;1664;1;1;1;0;1980;37;9052015;0;LA BREA;ADAMS BLVD;996;0;0;13
6;1665;1;1;5;0;3260;73;9282015;0;CAMINO RUIZ;FLANDERS DR;996;0;0;13
6;1665;1;2;5;0;3260;73;9282015;0;CAMINO RUIZ;FLANDERS DR;996;8;0;13
6;1666;1;1;1;0;1690;65;4132015;.;MILES AVE;SWINGLE STREET;0;0;0;13
6;1667;1;1;1;0;3770;77;5222015;0;CHARTER WY;ARGONAUT ST;0;0;0;13
6;1668;1;1;1;0;0;101;9082015;0;CR-LIVE OAK BL;.;996;0;0;13
6;1669;1;1;1;0;3260;73;8242015;0;54TH ST;COLLWOOD BL;.;8;0;50
6;1669;2;1;1;0;3260;73;8242015;0;54TH ST;COLLWOOD BL;996;0;0;51
6;1669;2;2;1;0;3260;73;8242015;0;54TH ST;COLLWOOD BL;996;0;0;51
6;1670;1;1;1;0;0;99;9092015;0;SR-33;LEMON AVE;0;0;0;20
6;1670;2;1;1;0;0;99;9092015;0;SR-33;LEMON AVE;.;0;0;21
6;1670;3;1;1;0;0;99;9092015;0;SR-33;LEMON AVE;996;0;0;98
6;1671;1;1;1;0;1560;1;5272015;0;SANTA CLARA ST;ELMHURST ST;996;0;0;13
6;1672;1;1;1;0;0;79;9302015;0;SR-1;.;996;0;0;13
6;1672;1;2;1;0;0;79;9302015;0;SR-1;.;996;8;0;13
6;1672;2;1;1;0;0;79;9302015;0;SR-1;.;996;0;0;98
6;1673;1;1;1;0;2458;37;10252015;0;CURTIS AND KING RD;SPRY ST;.;9;0;1
6;1673;1;2;1;0;2458;37;10252015;0;CURTIS AND KING RD;SPRY ST;.;0;0;1
6;1673;1;3;1;0;2458;37;10252015;0;CURTIS AND KING RD;SPRY ST;996;0;0;1
6;1674;1;1;1;0;4060;73;7102015;0;E VISTA WY;.;996;9;0;13
6;1675;1;1;1;0;0;107;9092015;0;CR-192;.;0;9;0;50
6;1675;1;2;1;0;0;107;9092015;0;CR-192;.;110;8;0;50
6;1675;2;1;1;0;0;107;9092015;0;CR-192;.;0;0;0;51
6;1676;1;1;1;0;0;89;9242015;0;SR-44;.;996;0;0;13
6;1677;1;1;2;0;0;83;10042015;0;SANTA MARIA MESA RD;.;996;0;0;50
6;1677;2;1;2;0;0;83;10042015;0;SANTA MARIA MESA RD;.;0;0;0;51
6;1678;1;1;1;0;0;41;9012015;0;US-101;.;996;0;0;45
6;1678;2;1;1;0;0;41;9012015;0;US-101;.;996;0;0;44
6;1678;2;2;1;0;0;41;9012015;0;US-101;.;996;8;0;44
6;1678;2;3;1;0;0;41;9012015;0;US-101;.;996;8;0;44
6;1679;1;1;1;0;1980;37;3142015;0;I-405;.;0;1;0;1
6;1679;1;2;1;0;1980;37;3142015;0;I-405;.;997;1;0;1
6;1680;1;1;1;0;0;71;8212015;0;CR-CAHUILLA RD;.;.;0;1;1
6;1681;1;1;1;0;1603;71;3122015;0;CAROB STREET;.;0;1;0;50
6;1681;2;1;1;0;1603;71;3122015;0;CAROB STREET;.;996;0;0;51
6;1681;2;2;1;0;1603;71;3122015;0;CAROB STREET;.;996;8;0;51
6;1681;2;3;1;0;1603;71;3122015;0;CAROB STREET;.;996;8;0;51
6;1682;1;1;1;0;750;65;9262015;0;GRAPEFRUIT BLVD;.;80;9;1;1
6;1683;1;1;1;0;1603;71;3162015;0;MAIN STREET;.;0;0;0;13
6;1684;1;1;1;0;3260;73;8222015;0;FRIARS RD;.;90;1;1;1
6;1684;1;2;1;0;3260;73;8222015;0;FRIARS RD;.;.;8;1;1
6;1684;1;3;1;0;3260;73;8222015;0;FRIARS RD;.;.;8;1;1
6;1685;1;1;1;0;0;19;10032015;0;CHERRY AVE;.;996;0;0;13
6;1685;1;2;1;0;0;19;10032015;0;CHERRY AVE;.;996;8;0;13
6;1686;1;1;1;0;3770;77;5092015;0;MAIN STREET;.;0;0;1;24
6;1686;2;1;1;0;3770;77;5092015;0;MAIN STREET;.;996;0;0;25
6;1687;1;1;1;0;0;19;6102015;0;CR-CONEJO AVE;.;996;1;0;15
6;1687;1;2;1;0;0;19;6102015;0;CR-CONEJO AVE;.;.;0;0;15
6;1688;1;1;1;0;0;73;9252015;0;CR-WOODSIDE AVENUE;.;80;0;1;13
6;1689;1;1;1;0;4040;71;8232015;0;I-15;.;996;0;0;13
6;1690;1;1;1;0;4130;59;9182015;0;BOLSA AVE;DILLOW ST;996;0;0;87
6;1690;1;2;1;0;4130;59;9182015;0;BOLSA AVE;DILLOW ST;996;8;0;87
6;1690;2;1;1;0;4130;59;9182015;0;BOLSA AVE;DILLOW ST;996;0;0;86
6;1691;1;1;1;0;3070;65;4172015;0;I-15;.;996;0;0;28
6;1691;2;1;1;0;3070;65;4172015;0;I-15;.;0;0;0;29
6;1691;3;1;1;0;3070;65;4172015;0;I-15;.;996;0;0;98
6;1692;1;1;1;0;0;113;10022015;0;I-80;.;0;1;0;13
6;1693;1;1;1;0;2054;37;10222015;0;SR-1;.;996;0;0;13
6;1694;1;1;1;0;3260;73;6242015;0;I-5;.;996;0;0;20
6;1694;2;1;1;0;3260;73;6242015;0;I-5;.;0;9;0;21
6;1694;3;1;1;0;3260;73;6242015;0;I-5;.;996;0;0;98
6;1694;4;1;1;0;3260;73;6242015;0;I-5;.;996;0;0;98
6;1695;1;1;1;0;0;47;7032015;0;SR-152;.;996;0;0;7
6;1695;1;2;1;0;0;47;7032015;0;SR-152;.;996;8;0;7
6;1695;2;1;1;0;0;47;7032015;0;SR-152;.;0;0;0;98
6;1695;2;2;1;0;0;47;7032015;0;SR-152;.;0;8;0;98
6;1695;2;3;1;0;0;47;7032015;0;SR-152;.;996;8;0;98
6;1695;2;4;1;0;0;47;7032015;0;SR-152;.;996;8;0;98
6;1695;2;5;1;0;0;47;7032015;0;SR-152;.;996;8;0;98
6;1695;2;6;1;0;0;47;7032015;0;SR-152;.;996;8;0;98
6;1695;3;1;1;0;0;47;7032015;0;SR-152;.;996;0;0;98
6;1696;1;1;1;0;0;7;10052015;0;SR-70;.;0;1;0;64
6;1696;2;1;1;0;0;7;10052015;0;SR-70;.;996;0;0;65
6;1697;1;1;1;0;538;111;8232015;0;PONDEROSA DR;MOBIL AVE;.;8;1;13
6;1698;1;1;1;0;0;71;9012015;0;CR-PERRIS HILL RD;.;996;0;0;13
6;1699;1;1;1;0;3210;71;10032015;0;EAST 3RD STREET;.;110;1;1;50
6;1699;2;1;1;0;3210;71;10032015;0;EAST 3RD STREET;.;.;0;0;51
6;1700;1;1;1;0;0;53;9022015;0;CR-RIVER RD;.;996;0;0;66
6;1700;1;2;1;0;0;53;9022015;0;CR-RIVER RD;.;0;8;0;66
6;1700;2;1;1;0;0;53;9022015;0;CR-RIVER RD;.;996;0;0;66
6;1701;1;1;1;0;0;103;11232015;0;CR-HWY 99 W;.;.;9;0;98
6;1701;1;2;1;0;0;103;11232015;0;CR-HWY 99 W;.;996;8;0;98
6;1701;2;1;1;0;0;103;11232015;0;CR-HWY 99 W;.;996;0;0;98
6;1701;2;2;1;0;0;103;11232015;0;CR-HWY 99 W;.;996;8;0;98
6;1701;2;3;1;0;0;103;11232015;0;CR-HWY 99 W;.;996;8;0;98
6;1702;1;1;1;0;3490;97;9262015;0;N DUTTON AVE;GUAYMAS CT;.;8;0;1
6;1703;1;1;1;0;3440;85;10052015;0;SR-237;.;.;9;0;45
6;1703;1;2;1;0;3440;85;10052015;0;SR-237;.;996;8;0;45
6;1703;2;1;1;0;3440;85;10052015;0;SR-237;.;996;0;0;44
6;1704;1;1;1;0;2770;13;7142015;0;I-80;.;996;0;0;28
6;1704;2;1;1;0;2770;13;7142015;0;I-80;.;0;0;0;29
6;1705;1;1;1;0;2870;37;11152015;0;RESERVOIR ST;.;.;8;0;6
6;1706;1;1;1;0;0;7;11212015;0;CR-PALERMO-HONCUT HWY;.;996;0;0;98
6;1706;1;2;1;0;0;7;11212015;0;CR-PALERMO-HONCUT HWY;.;996;8;0;98
6;1706;2;1;1;0;0;7;11212015;0;CR-PALERMO-HONCUT HWY;.;0;9;0;98
6;1707;1;1;1;0;3150;67;10142015;0;HOWE AVE;SWARTHMORE DR;996;0;0;13
6;1708;1;1;1;0;2090;13;5242015;0;SR-4;.;996;0;0;0
6;1708;1;2;1;0;2090;13;5242015;0;SR-4;.;996;8;0;0
6;1709;1;1;1;0;0;71;10112015;0;I-15;.;.;9;0;98
6;1709;1;2;1;0;0;71;10112015;0;I-15;.;996;8;0;98
6;1709;1;3;1;0;0;71;10112015;0;I-15;.;.;8;0;98
6;1709;1;4;1;0;0;71;10112015;0;I-15;.;.;8;0;98
6;1709;1;5;1;0;0;71;10112015;0;I-15;.;.;8;0;98
6;1709;2;1;1;0;0;71;10112015;0;I-15;.;996;0;0;98
6;1709;2;2;1;0;0;71;10112015;0;I-15;.;996;8;0;98
6;1709;2;3;1;0;0;71;10112015;0;I-15;.;996;8;0;98
6;1709;2;4;1;0;0;71;10112015;0;I-15;.;996;8;0;98
6;1710;1;1;1;0;0;19;10052015;0;SR-198;.;.;9;0;24
6;1710;2;1;1;0;0;19;10052015;0;SR-198;.;996;0;0;25
6;1711;1;1;1;0;9997;65;8162015;0;BRIAN CIR;CLAUDETTE ST;230;0;1;98
6;1712;1;1;1;0;0;73;7312015;0;CR-WEST LILAC ROAD;.;80;0;1;50
6;1712;2;1;1;0;0;73;7312015;0;CR-WEST LILAC ROAD;.;.;9;0;51
6;1713;1;1;1;0;1980;37;9032015;0;LAUREL CANYON BL;MT OLYMPUS DR;0;0;0;98
6;1713;2;1;1;0;1980;37;9032015;0;LAUREL CANYON BL;MT OLYMPUS DR;996;0;0;98
6;1714;1;1;1;0;1990;47;7122015;0;SANTA RITA AVENUE;D STREET;110;0;1;86
6;1714;1;2;1;0;1990;47;7122015;0;SANTA RITA AVENUE;D STREET;996;8;1;86
6;1714;2;1;1;0;1990;47;7122015;0;SANTA RITA AVENUE;D STREET;996;0;0;87
6;1714;2;2;1;0;1990;47;7122015;0;SANTA RITA AVENUE;D STREET;.;8;0;87
6;1715;1;1;2;0;2650;65;10172015;0;TAHQUITZ CANYON WAY;SUNRISE WAY;140;0;1;88
6;1715;1;2;2;0;2650;65;10172015;0;TAHQUITZ CANYON WAY;SUNRISE WAY;996;8;1;88
6;1715;2;1;2;0;2650;65;10172015;0;TAHQUITZ CANYON WAY;SUNRISE WAY;.;9;0;89
6;1716;1;1;1;0;1980;37;10072015;0;VINELAND AVE;.;996;0;0;45
6;1716;1;2;1;0;1980;37;10072015;0;VINELAND AVE;.;0;8;0;45
6;1716;2;1;1;0;1980;37;10072015;0;VINELAND AVE;.;0;0;0;44
